Document|Id|Text|Username|Date|Hashtags|Mentions|Likes|Retweets|Url|Clean_text
doc_1096|1575904578893234184|"Although OCFRD has not received any calls for water rescues today, these images from yesterday show some of the conditions crews faced as they conducted numerous rescues and evacuations county wide.
#HurricaneIan https://t.co/WNtYWa8kQ4"|OCFireRescue|Fri Sep 30 17:45:05 +0000 2022|['HurricaneIan']||15|7|https://twitter.com/OCFireRescue/status/1575904578893234184|['although', 'ocfrd', 'receiv', 'call', 'water', 'rescu', 'today', 'imag', 'yesterday', 'show', 'condit', 'crew', 'face', 'conduct', 'numer', 'rescu', 'evacu', 'counti', 'wide', 'hurricaneian']
doc_1097|1575904561319100417|A pier on Pawleys Island has collapsed as #HurricaneIan batters the South Carolina coast. https://t.co/0jLmVhUImr|kristinalobotv|Fri Sep 30 17:45:00 +0000 2022|['HurricaneIan']||2|1|https://twitter.com/kristinalobotv/status/1575904561319100417|['pier', 'pawley', 'island', 'collaps', 'hurricaneian', 'batter', 'south', 'carolina', 'coast']
doc_1098|1575904558747766784|We are monitoring developments as a result of #HurricaneIan &amp; #Fiona. While the safety of local residents is the highest priority, we invite inquiries from any person w/ obligations under the federal securities laws that may be affected by the storms.|SECGov|Fri Sep 30 17:45:00 +0000 2022|['HurricaneIan', 'Fiona']||2|1|https://twitter.com/SECGov/status/1575904558747766784|['monitor', 'develop', 'result', 'hurricaneian', 'amp', 'fiona', 'safeti', 'local', 'resid', 'highest', 'prioriti', 'invit', 'inquiri', 'person', 'oblig', 'feder', 'secur', 'law', 'may', 'affect', 'storm']
doc_1099|1575904558714437632|"Ian becomes a hurricane again, heading to South Carolina after slamming Florida

DETAILS: https://t.co/r66MwpajKP

#HurricaneIan"|KTVOTV|Fri Sep 30 17:45:00 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/KTVOTV/status/1575904558714437632|['ian', 'becom', 'hurrican', 'head', 'south', 'carolina', 'slam', 'florida', 'detail', 'hurricaneian']
doc_1100|1575904547846823936|"Re:  #HurricaneIan, hey #Florida, do you believe in #ClimateChange now?  Still want YOUR money used to send LEGAL #AsylumSeekers to luxury resorts??  #THINK before you #VOTE!!

#ElectionsHaveConsequences
#RonDeFascist
#DeSantisHumanTrafficker 
#DeSantisIsUnfitForOffice
#LockHimUp"|Soledad_Haren|Fri Sep 30 17:44:57 +0000 2022|['HurricaneIan', 'Florida', 'ClimateChange', 'AsylumSeekers', 'THINK', 'VOTE', 'ElectionsHaveConsequences', 'RonDeFascist', 'DeSantisHumanTrafficker', 'DeSantisIsUnfitForOffice', 'LockHimUp']||0|0|https://twitter.com/Soledad_Haren/status/1575904547846823936|['hurricaneian', 'hey', 'florida', 'believ', 'climatechang', 'still', 'want', 'money', 'use', 'send', 'legal', 'asylumseek', 'luxuri', 'resort', 'think', 'vote', 'electionshaveconsequ', 'rondefascist', 'desantishumantraffick', 'desantisisunfitforoffic', 'lockhimup']
doc_1101|1575904538783264769|"I could not believe the lines and traffic too gas stations this morning!! 
Some people started lining up at 8 LAST NIGHT! @NBC2 #Florida #HurricaneIan #FtMyers https://t.co/p22Vun2vCD"|JoshuaColeLive|Fri Sep 30 17:44:55 +0000 2022|['Florida', 'HurricaneIan', 'FtMyers']|['NBC2']|6|1|https://twitter.com/JoshuaColeLive/status/1575904538783264769|['could', 'believ', 'line', 'traffic', 'ga', 'station', 'morn', 'peopl', 'start', 'line', 'last', 'night', 'florida', 'hurricaneian', 'ftmyer']
doc_1102|1575904532214652928|If anyone has any websites, organizations, etc. in relation to helping out #FortMyers in the aftermath of #HurricaneIan, whether that be to donate or anything, please respond to this tweet and I'll retweet them. Thank you so much and keep my city in your thoughts. ❤️|monstermemories|Fri Sep 30 17:44:54 +0000 2022|['FortMyers', 'HurricaneIan']||1|0|https://twitter.com/monstermemories/status/1575904532214652928|['anyon', 'websit', 'organ', 'etc', 'relat', 'help', 'fortmyer', 'aftermath', 'hurricaneian', 'whether', 'donat', 'anyth', 'pleas', 'respond', 'tweet', 'retweet', 'thank', 'much', 'keep', 'citi', 'thought']
doc_1103|1575904484294684672|.@Walmart U.S. CEO John Furner and Chief Merchandising Officer Charles Redfield joined the #CPGsummit hours after being in Florida and donating $1.5 million to the Florida Disaster Fund, part of a $6 million commitment to #HurricaneIan relief. https://t.co/NJE7Lu1CSl https://t.co/FI69vhx1jS|consumerbrands|Fri Sep 30 17:44:42 +0000 2022|['CPGsummit', 'HurricaneIan']|['Walmart']|3|0|https://twitter.com/consumerbrands/status/1575904484294684672|['walmart', 'ceo', 'john', 'furner', 'chief', 'merchandis', 'offic', 'charl', 'redfield', 'join', 'cpgsummit', 'hour', 'florida', 'donat', 'million', 'florida', 'disast', 'fund', 'part', 'million', 'commit', 'hurricaneian', 'relief']
doc_1104|1575904479500963841|Let’s stop sending reporters into hurricanes #HurricaneIan https://t.co/VvGhUjMaYg|B939Country|Fri Sep 30 17:44:41 +0000 2022|['HurricaneIan']||2|1|https://twitter.com/B939Country/status/1575904479500963841|['let', 'stop', 'send', 'report', 'hurrican', 'hurricaneian']
doc_1105|1575904474866274304|"Rain and wind starting to pick up a bit now.
#Wilmington #WilmingtonNC #HurricaneIan #Ian https://t.co/sMgZ2uslia"|jamzairshaft|Fri Sep 30 17:44:40 +0000 2022|['Wilmington', 'WilmingtonNC', 'HurricaneIan', 'Ian']||0|0|https://twitter.com/jamzairshaft/status/1575904474866274304|['rain', 'wind', 'start', 'pick', 'bit', 'wilmington', 'wilmingtonnc', 'hurricaneian', 'ian']
doc_1106|1575904470852325377|"1:44 pm - Pretty intense rotation indicative of a potentially large waterspout about 12 miles off the coast of Emerald Isle, NC.

Most of these waterspouts have been dissipating before landfall, but this one is worth monitoring.

#NCwx #HurricaneIan https://t.co/ik8lp4CBfp"|MWC_Weather|Fri Sep 30 17:44:39 +0000 2022|['NCwx', 'HurricaneIan']||7|1|https://twitter.com/MWC_Weather/status/1575904470852325377|['pm', 'pretti', 'intens', 'rotat', 'indic', 'potenti', 'larg', 'waterspout', 'mile', 'coast', 'emerald', 'isl', 'nc', 'waterspout', 'dissip', 'landfal', 'one', 'worth', 'monitor', 'ncwx', 'hurricaneian']
doc_1107|1575904443450548224|Down here in 5 points, some businesses like Drip Coffee and the Gourmet Shop are open, while others are closed with sandbags out front to prevent flooding. @WLTX #scwx #TrackingIan #HurricaneIan #Columbia https://t.co/eGDHkPQjRm|Reporter_RRipp|Fri Sep 30 17:44:32 +0000 2022|['scwx', 'TrackingIan', 'HurricaneIan', 'Columbia']|['WLTX']|7|4|https://twitter.com/Reporter_RRipp/status/1575904443450548224|['point', 'busi', 'like', 'drip', 'coffe', 'gourmet', 'shop', 'open', 'other', 'close', 'sandbag', 'front', 'prevent', 'flood', 'wltx', 'scwx', 'trackingian', 'hurricaneian', 'columbia']
doc_1108|1575904442318172160|"@VDEM @VSPPIO Fellow Virginian's
It's never to late to Prepare &amp; Remember
""Turn Around Don't Drown""

Virginia Dept of Emergency Mgmt @VDEM

@NHC_Atlantic
@fema
@RedCross
@VaDOT

#HurricaneIan 
#hurricanequestions 
#Ian
https://t.co/4gEoLlZm8j"|JCTrevino9|Fri Sep 30 17:44:32 +0000 2022|['HurricaneIan', 'hurricanequestions', 'Ian']|['VDEM', 'VSPPIO', 'VDEM', 'NHC_Atlantic', 'fema', 'RedCross', 'VaDOT']|2|0|https://twitter.com/JCTrevino9/status/1575904442318172160|['vdem', 'vsppio', 'fellow', 'never', 'late', 'prepar', 'amp', 'rememb', 'turn', 'around', 'drown', 'virginia', 'dept', 'emerg', 'mgmt', 'vdem', 'fema', 'redcross', 'vadot', 'hurricaneian', 'hurricanequest', 'ian']
doc_1109|1575904437532758016|At the office after #HurricaneIan and getting some doodles in… lol #venom #spiderman #drawing #sketch https://t.co/6LgjUFGyNy|Anibal4Reel|Fri Sep 30 17:44:31 +0000 2022|['HurricaneIan', 'venom', 'spiderman', 'drawing', 'sketch']||0|0|https://twitter.com/Anibal4Reel/status/1575904437532758016|['offic', 'hurricaneian', 'get', 'doodl', 'lol', 'venom', 'spiderman', 'draw', 'sketch']
doc_1110|1575904418138324992|@TomMagnum_Pi 😂 Not a terrible idea! #HurricaneIan|MAGAmamaSC|Fri Sep 30 17:44:26 +0000 2022|['HurricaneIan']|['TomMagnum_Pi']|1|1|https://twitter.com/MAGAmamaSC/status/1575904418138324992|['terribl', 'idea', 'hurricaneian']
doc_1111|1575904401188855809|So, I've determined that the reason why most of East Hillsborough County is without power isn't because of #HurricaneIan, but because of the county's inability to maintain the trees near the powerlines.|DK_Hennessy|Fri Sep 30 17:44:22 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/DK_Hennessy/status/1575904401188855809|['determin', 'reason', 'east', 'hillsborough', 'counti', 'without', 'power', 'hurricaneian', 'counti', 'inabl', 'maintain', 'tree', 'near', 'powerlin']
doc_1112|1575904344834445312|State and federal agencies are continuing to monitor the situation as #HurricaneIan makes landfall. High winds and flooding due to storm surge have already caused damage and blocked roads in several coastal communities. #USACE #Ian #hunkerdown https://t.co/cTwntASgIF|CharlestonCorps|Fri Sep 30 17:44:09 +0000 2022|['HurricaneIan', 'USACE', 'Ian', 'hunkerdown']||1|1|https://twitter.com/CharlestonCorps/status/1575904344834445312|['state', 'feder', 'agenc', 'continu', 'monitor', 'situat', 'hurricaneian', 'make', 'landfal', 'high', 'wind', 'flood', 'due', 'storm', 'surg', 'alreadi', 'caus', 'damag', 'block', 'road', 'sever', 'coastal', 'commun', 'usac', 'ian', 'hunkerdown']
doc_1113|1575904341294080001|"@WallStreetSilv Senator Rick Scott (R, FL) has voted ""No"" on hurricane relief for his own state. #Florida #HurricaneIan"|LitmusTaster2|Fri Sep 30 17:44:08 +0000 2022|['Florida', 'HurricaneIan']|['WallStreetSilv']|0|0|https://twitter.com/LitmusTaster2/status/1575904341294080001|['wallstreetsilv', 'senat', 'rick', 'scott', 'r', 'fl', 'vote', 'hurrican', 'relief', 'state', 'florida', 'hurricaneian']
doc_1114|1575904332608073729|It’s really picking up in #pawleysisland as #HurricaneIan moves ashore. Yes, that low rumbling noise is coming from our attic/roof. 😵‍💫 https://t.co/eI04KjTGNu|kaleythinks|Fri Sep 30 17:44:06 +0000 2022|['pawleysisland', 'HurricaneIan']||0|0|https://twitter.com/kaleythinks/status/1575904332608073729|['realli', 'pick', 'pawleysisland', 'hurricaneian', 'move', 'ashor', 'ye', 'low', 'rumbl', 'nois', 'come']
doc_1115|1575904328891518978|"Can U live w/o ur phone? Nuclear war will show u how.
US NATO Ukraine Russia
https://t.co/AkpF6ROrLD

#news #BTC,#God #bb24 #USA #NYC #Bitcoin #COVID19 #Russia,#MAGAt,#gay,#NFTs,#Metaverse Masks #Nuclear,#Biden,#audioleak,#NATO #OpIrani Nord Stream #HurricaneIan,Kiki #FtMyers https://t.co/3rFF0AkXNJ"|CrebbsMaynard|Fri Sep 30 17:44:05 +0000 2022|['news', 'BTC', 'God', 'bb24', 'USA', 'NYC', 'Bitcoin', 'COVID19', 'Russia', 'MAGAt', 'gay', 'NFTs', 'Metaverse', 'Nuclear', 'Biden', 'audioleak', 'NATO', 'OpIrani', 'HurricaneIan', 'FtMyers']||2|0|https://twitter.com/CrebbsMaynard/status/1575904328891518978|['u', 'live', 'ur', 'phone', 'nuclear', 'war', 'show', 'u', 'us', 'nato', 'ukrain', 'russia', 'news', 'btc', 'god', 'usa', 'nyc', 'bitcoin', 'russia', 'magat', 'gay', 'nft', 'metavers', 'mask', 'nuclear', 'biden', 'audioleak', 'nato', 'opirani', 'nord', 'stream', 'hurricaneian', 'kiki', 'ftmyer']
doc_1116|1575904323896152065|"last chance! vote in the comment for ur favorite image and get the chance to receive 10% of the profit by leaving ur wallet address and preferred image.

#NFTcollection #NftAuction #HurricaneIan https://t.co/QgP9HzLXu6"|chalbmu|Fri Sep 30 17:44:04 +0000 2022|['NFTcollection', 'NftAuction', 'HurricaneIan']||0|0|https://twitter.com/chalbmu/status/1575904323896152065|['last', 'chanc', 'vote', 'comment', 'ur', 'favorit', 'imag', 'get', 'chanc', 'receiv', 'profit', 'leav', 'ur', 'wallet', 'address', 'prefer', 'imag', 'nftcollect', 'nftauction', 'hurricaneian']
doc_1117|1575904310373670912|Here's a look at the atmospheric moisture associated with Hurricane #Ian via TPW (Total Precipitable Water). Per @NWSCharlestonSC, 5 to 8 inches of rainfall has fallen across downtown #Charleston already today. https://t.co/2HfWUHV0oP #SCwx #HurricaneIan https://t.co/GhVTANDf07|UWCIMSS|Fri Sep 30 17:44:01 +0000 2022|['Ian', 'Charleston', 'SCwx', 'HurricaneIan']|['NWSCharlestonSC']|17|11|https://twitter.com/UWCIMSS/status/1575904310373670912|['look', 'atmospher', 'moistur', 'associ', 'hurrican', 'ian', 'via', 'tpw', 'total', 'precipit', 'water', 'per', 'nwscharlestonsc', 'inch', 'rainfal', 'fallen', 'across', 'downtown', 'charleston', 'alreadi', 'today', 'scwx', 'hurricaneian']
doc_1118|1575904302232748042|The saddest thing about #HurricaneIan and the intensity of Hurricanes is that European nations especially UK,Germany..Australia,New Zealand warned U.S Presidents from Bill Clinton onwards about #ClimateChange NO ONE! took it seriously on Capitol Hill or The WhiteHouse @NBCNewsNow|Andrew_InStre|Fri Sep 30 17:43:59 +0000 2022|['HurricaneIan', 'ClimateChange']|['NBCNewsNow']|0|0|https://twitter.com/Andrew_InStre/status/1575904302232748042|['saddest', 'thing', 'hurricaneian', 'intens', 'hurrican', 'european', 'nation', 'especi', 'uk', 'germani', 'australia', 'new', 'zealand', 'warn', 'presid', 'bill', 'clinton', 'onward', 'climatechang', 'one', 'took', 'serious', 'capitol', 'hill', 'whitehous', 'nbcnewsnow']
doc_1119|1575904292632133632|#iantheterrible #hurricane makes his presence know on #pawleysisland #HurricaneIan https://t.co/KeJUw9tjEH|N4JAW|Fri Sep 30 17:43:56 +0000 2022|['iantheterrible', 'hurricane', 'pawleysisland', 'HurricaneIan']||2|0|https://twitter.com/N4JAW/status/1575904292632133632|['iantheterr', 'hurrican', 'make', 'presenc', 'know', 'pawleysisland', 'hurricaneian']
doc_1120|1575904263749910528|.@CUNY stands with Florida and the Caribbean. If you are able, please join our relief efforts for #HurricaneFiona and #HurricaneIan today. https://t.co/pBwMCnvcbp|BklynCollege411|Fri Sep 30 17:43:50 +0000 2022|['HurricaneFiona', 'HurricaneIan']|['CUNY']|0|0|https://twitter.com/BklynCollege411/status/1575904263749910528|['cuni', 'stand', 'florida', 'caribbean', 'abl', 'pleas', 'join', 'relief', 'effort', 'hurricanefiona', 'hurricaneian', 'today']
doc_1121|1575904232556970004|Turning on to @lhpsnews LakeHighland from Orange. #HurricaneIan https://t.co/HGlJdvcNcR|olenick_k|Fri Sep 30 17:43:42 +0000 2022|['HurricaneIan']|['lhpsnews']|0|0|https://twitter.com/olenick_k/status/1575904232556970004|['turn', 'lhpsnew', 'lakehighland', 'orang', 'hurricaneian']
doc_1122|1575904231365955584|"In my mind I’m going to Carolina…Can’t you see the sunshine…🎶

That James Taylor is full of shit.
#TapiocaOpen 
#HurricaneIan https://t.co/J5CDUrofSp"|angrybuckeye1|Fri Sep 30 17:43:42 +0000 2022|['TapiocaOpen', 'HurricaneIan']||1|0|https://twitter.com/angrybuckeye1/status/1575904231365955584|['mind', 'go', 'see', 'jame', 'taylor', 'full', 'shit', 'tapiocaopen', 'hurricaneian']
doc_1123|1575904217964769280|Once again my birthday twin @chefjoseandres is doing amazing work on the ground with his various teams of chefs and volunteers 🙏🏾 #HurricaneIan https://t.co/FLKShbDbgu|Dr_CMGreer|Fri Sep 30 17:43:39 +0000 2022|['HurricaneIan']|['chefjoseandres']|4|1|https://twitter.com/Dr_CMGreer/status/1575904217964769280|['birthday', 'twin', 'chefjoseandr', 'amaz', 'work', 'ground', 'variou', 'team', 'chef', 'volunt', 'hurricaneian']
doc_1124|1575904187019186176|This is before it’s got way worse 😔 #HurricaneIan https://t.co/sGc3UzSo97|MarilynMotty|Fri Sep 30 17:43:31 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/MarilynMotty/status/1575904187019186176|['got', 'way', 'wors', 'hurricaneian']
doc_1125|1575904184590663680|WHAT'S THIS? Squirrel inspecting the damage in his tree in Venice, Florida after Hurricane Ian. (via Catherin Richardson) #hurricaneian https://t.co/oXkhUf2Xmw|WFLAJosh|Fri Sep 30 17:43:31 +0000 2022|['hurricaneian']||39|8|https://twitter.com/WFLAJosh/status/1575904184590663680|['squirrel', 'inspect', 'damag', 'tree', 'venic', 'florida', 'hurrican', 'ian', 'via', 'catherin', 'richardson', 'hurricaneian']
doc_1126|1575904176768712704|damnnn this wind is no joke #HurricaneIan|sadshanduhh2|Fri Sep 30 17:43:29 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/sadshanduhh2/status/1575904176768712704|['damnnn', 'wind', 'joke', 'hurricaneian']
doc_1127|1575904132741095424|"Best Coastline. Crazy this is less than 48 hours since #HurricaneIan 💔

@AmericanAir credit me if you use this picture. https://t.co/zX6MVIkduJ"|theindemandva|Fri Sep 30 17:43:18 +0000 2022|['HurricaneIan']|['AmericanAir']|1|0|https://twitter.com/theindemandva/status/1575904132741095424|['best', 'coastlin', 'crazi', 'less', 'hour', 'sinc', 'hurricaneian', 'americanair', 'credit', 'use', 'pictur']
doc_1128|1575904101120241664|#HurricaneIan update: I found some coagulated blood and droplets leading to a bucket of tools 🕵️‍♀️ https://t.co/AlmftLfGU2|TalieMalka|Fri Sep 30 17:43:11 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/TalieMalka/status/1575904101120241664|['hurricaneian', 'updat', 'found', 'coagul', 'blood', 'droplet', 'lead', 'bucket', 'tool']
doc_1129|1575904090017636352|Thinking of the people and pets in the Carolinas as #HurricaneIan reaches them today. We're in communication with our shelter partners in the area and ready to help in the most effective way we can. https://t.co/Tu7Hsu1MmG|BFAS_Julie|Fri Sep 30 17:43:08 +0000 2022|['HurricaneIan']||2|1|https://twitter.com/BFAS_Julie/status/1575904090017636352|['think', 'peopl', 'pet', 'carolina', 'hurricaneian', 'reach', 'today', 'commun', 'shelter', 'partner', 'area', 'readi', 'help', 'effect', 'way']
doc_1130|1575904057201692673|reporter talking about how Orlando is still dealing with catastrophic flooding &amp; there’s an alligator in the floodwater behind him but luckily the theme parks are “already open or reopening imminently”!!!! don’t let anyone recover god forbid #HurricaneIan|Annie_Devine|Fri Sep 30 17:43:00 +0000 2022|['HurricaneIan']||2|0|https://twitter.com/Annie_Devine/status/1575904057201692673|['report', 'talk', 'orlando', 'still', 'deal', 'catastroph', 'flood', 'amp', 'allig', 'floodwat', 'behind', 'luckili', 'theme', 'park', 'alreadi', 'open', 'reopen', 'immin', 'let', 'anyon', 'recov', 'god', 'forbid', 'hurricaneian']
